Unnamed: 0,absence of mental illness,absence of physical illness,cognitive health,emotional health,physical activity health,sensory health,sleep health,subclinical health,Years since publication,contribution index
doc4110,0.513115793,0.486884207,0,0,0,0,0,0,7,0.437004741
doc3893,0.513115793,0.486884207,0,0,0,0,0,0,3,0.437606969
doc7277,0.513115793,0.486884207,0,0,0,0,0,0,3,0.445428157
doc5502,0.513115793,0.486884207,0,0,0,0,0,0,5,0.459409306
doc5693,0.466157576,0.533842424,0,0,0,0,0,0,14,0.479909315
doc10168,0.513115793,0.486884207,0,0,0,0,0,0,2,0.48329131
doc9765,0.100184145,0.899815855,0,0,0,0,0,0,4,0.494085809
doc12352,0.305433531,0.694566469,0,0,0,0,0,0,7,0.499025814
doc12266,0.453894572,0.430690502,0,0,0.115414926,0,0,0,15,0.509704568
doc5192,0.513115793,0.486884207,0,0,0,0,0,0,28,0.531790973
doc437,0.513115793,0.486884207,0,0,0,0,0,0,5,0.595729975
doc6282,0.513115793,0.486884207,0,0,0,0,0,0,2,0.599362705
doc11119,0.513115793,0.486884207,0,0,0,0,0,0,15,0.627317363
doc361,0.100184145,0.899815855,0,0,0,0,0,0,14,0.744757737
doc6421,0.120002674,0.113867869,0.120002671,0.120002672,0.117987122,0.168131648,0.120002674,0.120002671,28,0.058170707
doc4983,0.079611969,0.075542027,0.079611967,0.079611968,0.078274815,0.448123319,0.079611969,0.079611967,17,0.104475863
doc1746,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,8,0.117583144
doc6786,0.094618687,0.149635953,0.094618685,0.094618686,0.093029482,0.069772111,0.30908771,0.094618685,5,0.194880803
doc7478,0.126141963,0.119693305,0.12614196,0.126141962,0.124023297,0.125573589,0.126141963,0.12614196,9,0.204220341
doc1373,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,7,0.229473019
doc2564,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,4,0.251080223
doc12605,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,9,0.271905259
doc11416,0.079611969,0.075542027,0.079611967,0.079611968,0.078274815,0.448123319,0.079611969,0.079611967,29,0.275963666
doc4855,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,4,0.27766406
doc5494,0.114486914,0.108634088,0.114486911,0.114486913,0.234508344,0.084423003,0.114486914,0.114486911,12,0.293458845
doc3391,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,10,0.298906434
doc3486,0.128736491,0.122155195,0.128736488,0.128736489,0.126574247,0.107588111,0.128736491,0.128736488,10,0.30524354
doc1116,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,7,0.32026906
doc12448,0.12853161,0.136189546,0.128531607,0.128531608,0.126372807,0.094779605,0.12853161,0.128531607,2,0.353955625
doc2578,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,2,0.355336551
doc9800,0.12775257,0.141425171,0.127752566,0.127752568,0.125606851,0.094205138,0.12775257,0.127752566,3,0.407872386
doc3417,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,7,0.409887593
doc10571,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,13,0.423988179
doc8505,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,4,0.424336468
doc12759,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,5,0.442324697
doc13509,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,3,0.448190995
doc2980,0.085107962,0.080757053,0.08510796,0.085107961,0.430944268,0.062758873,0.085107962,0.08510796,2,0.449636834
doc3136,0.085107962,0.080757053,0.08510796,0.085107961,0.430944268,0.062758873,0.085107962,0.08510796,5,0.455695059
doc12826,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,5,0.458272832
doc354,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,3,0.477309475
doc13130,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,6,0.484438898
doc13129,0.084271211,0.079963079,0.084271209,0.094102852,0.426707378,0.06214185,0.084271211,0.084271209,5,0.488619971
doc6967,0.127926879,0.121386972,0.127926876,0.127926877,0.125778233,0.113200409,0.127926879,0.127926876,9,0.496804594
doc5004,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,3,0.497132693
doc11073,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,4,0.508903262
doc13016,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,2,0.519686248
doc5002,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,3,0.524259679
doc2682,0.127726064,0.121196423,0.127726061,0.127726063,0.125580791,0.114592472,0.127726064,0.127726061,5,0.524261018
doc5003,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,2,0.54985432
doc12764,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,4,0.55357242
doc6573,0.128195615,0.12164197,0.128195612,0.128195614,0.14284812,0.094531841,0.128195615,0.128195612,2,0.556236308
doc13224,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,5,0.565942465
doc2973,0.096745238,0.091799406,0.096745236,0.096745237,0.095120315,0.329354095,0.096745238,0.096745236,7,0.576051077
doc13310,0.130386853,0.123721187,0.13038685,0.130386851,0.12819689,0.096147667,0.130386853,0.13038685,5,0.583769281
doc2509,0.13038685,0.12372119,0.130386851,0.13038685,0.12819689,0.096147669,0.13038685,0.13038685,2,0.122240333
doc10867,0.113156289,0.239521021,0.113156291,0.113156289,0.111255731,0.0834418,0.113156289,0.113156289,2,0.136776953
doc2782,0.118030565,0.206762928,0.118030567,0.118030565,0.116048139,0.087036106,0.118030565,0.118030565,3,0.178183844
doc1057,0.0820704,0.077874782,0.082070401,0.0820704,0.080691956,0.431081261,0.0820704,0.0820704,7,0.2001394
doc9788,0.102279008,0.097050282,0.102279009,0.102279008,0.100561143,0.075420858,0.276940083,0.14319061,20,0.204516043
doc12866,0.13038685,0.12372119,0.130386851,0.13038685,0.12819689,0.096147669,0.13038685,0.13038685,6,0.212625466
doc7562,0.13038685,0.12372119,0.130386851,0.13038685,0.12819689,0.096147669,0.13038685,0.13038685,4,0.220109575
doc7046,0.101676266,0.216705222,0.101676268,0.101676266,0.199937051,0.074976395,0.101676266,0.101676266,4,0.227149154
doc7439,0.127865019,0.121328281,0.127865021,0.127865019,0.145058557,0.094288063,0.127865019,0.127865019,9,0.228548474
doc12853,0.13038685,0.12372119,0.130386851,0.13038685,0.12819689,0.096147669,0.13038685,0.13038685,19,0.237963435
doc7637,0.110956854,0.254302559,0.110956856,0.110956854,0.109093238,0.08181993,0.110956854,0.110956854,8,0.239576822
doc901,1,0,0,0,0,0,0,0,4,0.249751499
doc2333,0.106641899,0.101190133,0.1066419,0.106641899,0.104850755,0.078638068,0.288753449,0.106641899,29,0.251958501
doc6074,0.13038685,0.12372119,0.130386851,0.13038685,0.12819689,0.096147669,0.13038685,0.13038685,2,0.265440531
doc9487,0.0820704,0.077874782,0.082070401,0.0820704,0.080691956,0.431081261,0.0820704,0.0820704,2,0.268594372
doc11562,0.11131747,0.251879002,0.111317472,0.11131747,0.109447797,0.082085849,0.11131747,0.11131747,4,0.268736264
doc9942,0.118030565,0.206762928,0.118030567,0.118030565,0.116048139,0.087036106,0.118030565,0.118030565,3,0.27222091
doc4322,0.13038685,0.12372119,0.130386851,0.13038685,0.12819689,0.096147669,0.13038685,0.13038685,4,0.274362586
doc10409,1,0,0,0,0,0,0,0,3,0.279611135
doc6244,0.13038685,0.12372119,0.130386851,0.13038685,0.12819689,0.096147669,0.13038685,0.13038685,4,0.319327514
doc3132,0.087443825,0.082973507,0.087443827,0.087443825,0.415326016,0.064481349,0.087443825,0.087443825,13,0.322077668
doc12274,0.13038685,0.12372119,0.130386851,0.13038685,0.12819689,0.096147669,0.13038685,0.13038685,17,0.326655188
doc7663,0.087443825,0.082973507,0.087443827,0.087443825,0.415326016,0.064481349,0.087443825,0.087443825,5,0.332562067
doc9134,0.078141649,0.074146878,0.07814165,0.078141649,0.076829192,0.458315684,0.078141649,0.078141649,8,0.337510256
doc9555,0.122595846,0.116328479,0.122595847,0.122595846,0.144644093,0.101529028,0.122595846,0.147115016,2,0.338954759
doc9136,0.078141649,0.074146878,0.07814165,0.078141649,0.076829192,0.458315684,0.078141649,0.078141649,6,0.344517709
doc8962,0.07391955,0.070140621,0.073919551,0.07391955,0.35109068,0.054508506,0.228581993,0.07391955,11,0.365395161
doc1043,0.106641899,0.101190133,0.1066419,0.106641899,0.104850755,0.078638068,0.288753449,0.106641899,9,0.410933402
doc2476,0.07931468,0.108837451,0.079314681,0.07931468,0.077982521,0.416606626,0.07931468,0.07931468,7,0.456098615
doc781,0.907287194,0.092712806,0,0,0,0,0,0,7,0.460191845
doc2150,1,0,0,0,0,0,0,0,2,0.518861804
doc4084,0.791912265,0.208087735,0,0,0,0,0,0,17,0.599361636
doc9069,0.776470591,0,0,0.223529409,0,0,0,0,3,0.344675932
doc9532,0.152220075,0.116412922,0.122684833,0.152220072,0.120624241,0.09046818,0.122684838,0.122684838,26,0.206387053
doc9431,0.285643257,0.083703694,0.088213355,0.21423244,0.086731733,0.065048808,0.088213355,0.088213358,2,0.23805953
doc2030,0.137598941,0.083258578,0.087744255,0.143581506,0.086270514,0.064702883,0.309099073,0.087744251,6,0.195982923
doc1974,0.136510035,0.0825997,0.08704988,0.087049879,0.085587801,0.064190849,0.369961981,0.087049876,17,0.277085457
doc5020,1,0,0,0,0,0,0,0,3,0.377363937
doc12403,0.129022833,0.122426907,0.129022833,0.129022834,0.12685578,0.095141838,0.139484142,0.129022832,23,0.392279596
doc6068,0.100777818,0.095625839,0.147807468,0.100777819,0.099085169,0.074313875,0.280834192,0.100777819,22,0.160987274
doc13041,0.13038685,0.12372119,0.13038685,0.13038685,0.128196889,0.096147668,0.130386851,0.130386851,11,0.22004722
doc400,0.088198467,0.083689568,0.088198467,0.088198467,0.086717098,0.388600997,0.088198467,0.088198468,11,0.052206736
doc183,0.088198467,0.083689568,0.088198467,0.088198467,0.086717098,0.388600997,0.088198467,0.088198468,18,0.067854893
doc11037,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,14,0.083681021
doc12676,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,16,0.086812886
doc8277,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,6,0.091962852
doc5370,0.100654953,0.323537591,0.100654953,0.100654953,0.098964367,0.074223275,0.100654953,0.100654954,24,0.09218923
doc12677,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,19,0.093259565
doc13073,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,9,0.093795538
doc4162,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,24,0.095832772
doc7443,0.088198467,0.083689568,0.088198467,0.088198467,0.086717098,0.388600997,0.088198467,0.088198468,4,0.097492085
doc7981,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,22,0.118734711
doc2850,0.088198467,0.083689568,0.088198467,0.088198467,0.086717098,0.388600997,0.088198467,0.088198468,8,0.13020315
doc5706,0.129145149,0.122542966,0.129145149,0.129145149,0.126976046,0.10475524,0.129145149,0.129145151,28,0.130936212
doc10775,0.127028148,0.120534191,0.127028148,0.127028148,0.124894601,0.119430465,0.127028148,0.12702815,12,0.131867437
doc2233,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,12,0.132950512
doc12311,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,21,0.133381728
doc10051,0.100654953,0.323537591,0.100654953,0.100654953,0.098964367,0.074223275,0.100654953,0.100654954,10,0.135209461
doc7446,0.100654953,0.323537591,0.100654953,0.100654953,0.098964367,0.074223275,0.100654953,0.100654954,10,0.136195306
doc12681,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,14,0.13719033
doc12673,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,15,0.146514304
doc5710,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,25,0.152067313
doc2067,0.088198467,0.083689568,0.088198467,0.088198467,0.086717098,0.388600997,0.088198467,0.088198468,4,0.153467865
doc4439,0.088198467,0.083689568,0.088198467,0.088198467,0.086717098,0.388600997,0.088198467,0.088198468,16,0.153486049
doc3382,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,15,0.154030556
doc113,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,17,0.154510355
doc6939,0.088198467,0.083689568,0.088198467,0.088198467,0.086717098,0.388600997,0.088198467,0.088198468,5,0.157727957
doc7599,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,13,0.158028422
doc12672,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,23,0.158967843
doc12249,0.127817126,0.140991297,0.127817126,0.127817126,0.125670327,0.094252746,0.127817126,0.127817127,4,0.159611218
doc10570,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,8,0.162491064
doc11301,0.088198467,0.083689568,0.088198467,0.088198467,0.086717098,0.388600997,0.088198467,0.088198468,20,0.167190093
doc10378,0.088198467,0.083689568,0.088198467,0.088198467,0.086717098,0.388600997,0.088198467,0.088198468,16,0.175077637
doc5345,0.08748722,0.083014681,0.08748722,0.08748722,0.086017797,0.393531422,0.08748722,0.087487221,22,0.180278069
doc10773,0.123838139,0.117507261,0.123838139,0.123838139,0.121758171,0.141543874,0.123838139,0.12383814,12,0.193939058
doc7851,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,19,0.200678083
doc1363,0.100654953,0.323537591,0.100654953,0.100654953,0.098964367,0.074223275,0.100654953,0.100654954,7,0.201286098
doc2148,0.100654953,0.323537591,0.100654953,0.100654953,0.098964367,0.074223275,0.100654953,0.100654954,15,0.205652065
doc11840,0.129299067,0.122689015,0.129299067,0.129299067,0.127127378,0.10368827,0.129299067,0.129299068,13,0.212243331
doc11839,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,2,0.225526203
doc10572,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,12,0.23692144
doc10569,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,12,0.241129705
doc5343,0.13038685,0.123721189,0.13038685,0.13038685,0.128196891,0.096147668,0.13038685,0.130386851,27,0.303219868
doc4125,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,12,0.044260084
doc4886,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,4,0.04560513
doc4299,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,2,0.085301241
doc5954,0.127580966,0.121058748,0.149100648,0.127580967,0.125438136,0.0940786,0.127580968,0.127580966,27,0.102303133
doc5700,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,4,0.106342105
doc8091,0.126064819,0.152767855,0.126064822,0.12606482,0.123947454,0.092960589,0.126064822,0.126064819,28,0.117529661
doc5803,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,30,0.165399477
doc9579,0.101491444,0.317915861,0.101491446,0.101491445,0.099786809,0.074840106,0.101491446,0.101491444,6,0.167049933
doc6867,0.128968648,0.122375489,0.139845525,0.128968649,0.12680251,0.095101881,0.12896865,0.128968648,16,0.172892094
doc7169,0.072923915,0.069195886,0.159026853,0.072923916,0.168449685,0.311631913,0.072923917,0.072923915,7,0.175252133
doc3386,0.101491444,0.317915861,0.101491446,0.101491445,0.099786809,0.074840106,0.101491446,0.101491444,13,0.182357237
doc8221,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,5,0.18295636
doc10383,0.101491444,0.317915861,0.101491446,0.101491445,0.099786809,0.074840106,0.101491446,0.101491444,14,0.204591516
doc4566,0.126064819,0.152767855,0.126064822,0.12606482,0.123947454,0.092960589,0.126064822,0.126064819,6,0.212226264
doc9118,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,11,0.245773092
doc1731,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,2,0.250574371
doc6521,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,8,0.26157791
doc6218,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,23,0.265673739
doc12492,0.108409629,0.271421454,0.108409631,0.10840963,0.106588798,0.079941597,0.108409631,0.108409629,7,0.266637545
doc6369,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,9,0.279948997
doc4333,0.089242159,0.084679905,0.08924216,0.089242159,0.087743261,0.381366037,0.08924216,0.089242159,16,0.291080166
doc4045,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,6,0.29879231
doc6012,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,11,0.301993778
doc6647,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,2,0.332700251
doc13446,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,4,0.350879829
doc1716,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,2,0.356168245
doc10891,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,11,0.360161304
doc7092,0.11696222,0.213942853,0.116962222,0.116962221,0.11499774,0.086248304,0.116962222,0.11696222,19,0.361178938
doc4467,0.128471827,0.136591304,0.128471829,0.128471828,0.126314033,0.094735524,0.128471829,0.128471827,13,0.369970489
doc9475,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,3,0.372504577
doc10210,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,3,0.405829765
doc10976,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,2,0.412732626
doc11329,0.098404528,0.093373873,0.214593008,0.098404529,0.210988735,0.08742627,0.098404529,0.098404528,14,0.433285275
doc5227,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,5,0.455108507
doc6585,0.121007321,0.186757314,0.121007323,0.121007322,0.118974901,0.089231174,0.121007323,0.121007321,3,0.459632887
doc12556,0.130386849,0.123721189,0.130386852,0.13038685,0.128196892,0.096147667,0.130386852,0.130386849,6,0.550428382
doc10608,0.130386848,0.12372119,0.130386851,0.130386851,0.128196892,0.096147667,0.13038685,0.130386851,34,0.155577191
doc11379,0.404948302,0.062551747,0.065921811,0.065921811,0.064814601,0.04861095,0.22130896,0.065921818,8,0.336734878
doc12320,0.090871436,0.086225887,0.090871435,0.090871436,0.089345172,0.370071761,0.090871435,0.090871436,15,0.111946659
doc7264,0.130386851,0.123721186,0.13038685,0.130386851,0.128196892,0.09614767,0.13038685,0.130386851,30,0.184580854
doc9969,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,22,0.030656021
doc11522,0.091788503,0.087096072,0.091788501,0.091788504,0.090246834,0.363714582,0.091788502,0.091788502,30,0.042513308
doc6423,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,31,0.094680085
doc3852,0.109122767,0.10354417,0.109122765,0.109122768,0.107289954,0.080467468,0.272207341,0.109122766,29,0.107495668
doc8124,0.103508036,0.30436315,0.103508034,0.103508034,0.101769527,0.076327148,0.103508035,0.103508035,23,0.107684864
doc1209,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,15,0.111247234
doc9026,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,14,0.11186832
doc3145,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,15,0.117146559
doc7666,0.104260626,0.126109327,0.104260624,0.104260627,0.102509477,0.250078069,0.104260625,0.104260625,7,0.118322792
doc6149,0.096527046,0.09159237,0.096527044,0.096527046,0.35459306,0.071179344,0.096527045,0.096527045,14,0.120965462
doc11195,0.104260626,0.126109327,0.104260624,0.104260627,0.102509477,0.250078069,0.104260625,0.104260625,6,0.121999922
doc7403,0.129331834,0.130811542,0.129331832,0.129331835,0.127159592,0.095369697,0.129331833,0.129331833,14,0.127508953
doc11865,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,25,0.128592989
doc3583,0.127688618,0.121160894,0.127688615,0.127688619,0.146238038,0.094157984,0.127688616,0.127688616,9,0.145323877
doc5456,0.127424924,0.12091068,0.127424922,0.127424925,0.12528471,0.116679994,0.127424923,0.127424923,17,0.153356573
doc71,0.117452357,0.210648841,0.117452355,0.117452358,0.115479642,0.086609734,0.117452356,0.117452356,6,0.155418248
doc3581,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,3,0.156643222
doc7668,0.119506502,0.144550105,0.1195065,0.119506503,0.117499285,0.140418104,0.119506501,0.119506501,10,0.166557413
doc3155,0.092615141,0.08788045,0.092615139,0.092615139,0.340222638,0.108821213,0.09261514,0.09261514,21,0.169471906
doc12182,0.096527046,0.09159237,0.096527044,0.096527046,0.35459306,0.071179344,0.096527045,0.096527045,28,0.170163892
doc7669,0.104260626,0.126109327,0.104260624,0.104260627,0.102509477,0.250078069,0.104260625,0.104260625,8,0.173438492
doc9617,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,12,0.176680526
doc3999,0.109122767,0.10354417,0.109122765,0.109122768,0.107289954,0.080467468,0.272207341,0.109122766,29,0.180073257
doc3146,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,15,0.183071144
doc11341,0.086257201,0.14210892,0.0862572,0.086257202,0.084808436,0.34179664,0.086257201,0.086257201,26,0.187599133
doc7051,0.108883561,0.103317193,0.262038458,0.108883562,0.118819027,0.080291077,0.10888356,0.10888356,14,0.188890275
doc5633,0.117827846,0.194121623,0.117827844,0.117827847,0.129852527,0.08688662,0.117827845,0.117827845,16,0.190393929
doc12181,0.096527046,0.09159237,0.096527044,0.096527046,0.35459306,0.071179344,0.096527045,0.096527045,28,0.192690505
doc7852,0.096527046,0.09159237,0.096527044,0.096527046,0.35459306,0.071179344,0.096527045,0.096527045,21,0.198267587
doc12933,0.09630413,0.09138085,0.096304128,0.09630413,0.094686617,0.071014965,0.357701051,0.096304129,26,0.200201702
doc460,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,20,0.200686547
doc5213,0.096527046,0.09159237,0.096527044,0.096527046,0.35459306,0.071179344,0.096527045,0.096527045,17,0.201677696
doc7665,0.103508036,0.304363149,0.103508034,0.103508037,0.101769527,0.076327148,0.103508035,0.103508035,4,0.203550597
doc3971,0.103508036,0.304363149,0.103508034,0.103508037,0.101769527,0.076327148,0.103508035,0.103508035,9,0.204555037
doc5081,0.12522674,0.118824873,0.125226738,0.125226741,0.123123447,0.131917982,0.125226739,0.125226739,15,0.214708135
doc3340,0.130386852,0.123721188,0.13038685,0.13038685,0.12819689,0.09614767,0.130386851,0.130386851,8,0.217695789
doc9553,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,12,0.224486128
doc81,0.103361669,0.133644195,0.103361667,0.10336167,0.101625619,0.247921844,0.103361668,0.103361668,9,0.225844526
doc10185,0.096527046,0.09159237,0.096527044,0.096527046,0.35459306,0.071179344,0.096527045,0.096527045,9,0.227589369
doc1157,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,15,0.235055441
doc5316,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,2,0.238950294
doc2867,0.129275478,0.122666631,0.129275476,0.129275479,0.127104183,0.09532814,0.137799135,0.129275477,27,0.250172078
doc3577,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,5,0.252883072
doc7167,0.122598974,0.116331444,0.122598972,0.149543804,0.136435177,0.107293684,0.122598973,0.122598973,7,0.263094876
doc11492,0.09630413,0.09138085,0.096304128,0.09630413,0.094686617,0.071014965,0.357701051,0.096304129,21,0.264187683
doc1623,0.091245561,0.086580886,0.091245559,0.091245562,0.347021761,0.110169551,0.09124556,0.09124556,8,0.272517919
doc12946,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,4,0.291646783
doc3580,0.130386851,0.123721188,0.130386849,0.130386852,0.128196889,0.09614767,0.13038685,0.13038685,4,0.306346472
doc13290,0.124788117,0.161348085,0.124788114,0.124788118,0.12269219,0.092019145,0.124788116,0.124788116,10,0.332337131
doc10777,0.130386851,0.123721186,0.130386849,0.13038685,0.128196891,0.09614767,0.130386851,0.13038685,8,0.102356694
doc5188,0.092084805,0.087377226,0.092084804,0.092084804,0.090538161,0.361660591,0.092084805,0.092084804,16,0.11976994
doc10776,0.130386851,0.123721186,0.130386849,0.13038685,0.128196891,0.09614767,0.130386851,0.13038685,9,0.204680809
doc10058,0.125943913,0.119505386,0.125943912,0.153028625,0.123828578,0.099861758,0.125943913,0.125943915,7,0.222208264
doc7972,0.130386851,0.123721187,0.130386852,0.13038685,0.128196892,0.096147669,0.130386853,0.130386848,14,0.242208622
doc10551,0.11733123,0.183642069,0.117331231,0.117331231,0.115360552,0.086520414,0.145152041,0.117331231,7,0.144954141
doc679,0.113756621,0.107941134,0.113756619,0.11375662,0.11184598,0.083884484,0.241301921,0.11375662,29,0.043007809
doc10043,0.130386851,0.123721191,0.130386849,0.13038685,0.128196891,0.096147667,0.13038685,0.13038685,23,0.048545339
doc12119,0.130386851,0.123721191,0.130386849,0.13038685,0.128196891,0.096147667,0.13038685,0.13038685,29,0.055952731
doc12118,0.128514672,0.121944721,0.12851467,0.128514671,0.126356156,0.10912577,0.128514671,0.128514671,25,0.061246182
doc284,0.130386851,0.123721191,0.130386849,0.13038685,0.128196891,0.096147667,0.13038685,0.13038685,28,0.071914334
