Unnamed: 0,absence of mental illness,absence of physical illness,cognitive health,emotional health,physical activity health,sensory health,sleep health,subclinical health,Years since publication,contribution index
doc533,0.02759527,0.026184538,0.027595269,0.027595269,0.027131782,0.020348839,0.027595269,0.02759527,7,0.202377926
doc10232,0.02759527,0.026184538,0.027595269,0.027595269,0.027131782,0.020348839,0.027595269,0.02759527,7,0.237328885
doc3774,0.02759527,0.026184538,0.195795005,0.027595269,0.027131782,0.020348839,0.027595269,0.106438896,12,0.266159591
doc5837,0.02759527,0.026184538,0.027595269,0.027595269,0.027131782,0.020348839,0.027595269,0.02759527,9,0.273921607
doc8880,0.02759527,0.026184538,0.156373192,0.027595269,0.153746771,0.406007753,0.027595269,0.106438896,16,0.287588191
doc9604,0.02759527,0.026184538,0.027595269,0.027595269,0.027131782,0.020348839,0.027595269,0.106438896,10,0.302541057
doc5724,0.030223391,0.028678306,0.030223389,0.030223391,0.029715764,0.022286823,0.03022339,0.030223391,4,0.069728003
doc4793,0.030223391,0.049875314,0.030223389,0.030223391,0.029715764,0.022286823,0.03022339,0.030223391,17,0.109451635
doc7839,0.030223391,0.028678306,0.030223389,0.030223391,0.043927649,0.022286823,0.03022339,0.030223391,7,0.122852089
doc2449,0.030223391,0.028678306,0.030223389,0.030223391,0.029715764,0.022286823,0.03022339,0.030223391,24,0.161446103
doc8753,0.030223391,0.028678306,0.030223389,0.030223391,0.029715764,0.022286823,0.03022339,0.030223391,3,0.168070443
doc10063,0.030223391,0.028678306,0.159001312,0.030223391,0.156330753,0.022286823,0.03022339,0.030223391,7,0.187068432
doc4435,0.030223391,0.028678306,0.030223389,0.030223391,0.029715764,0.022286823,0.03022339,0.030223391,23,0.197295945
doc3479,0.030223391,0.028678306,0.030223389,0.030223391,0.029715764,0.022286823,0.03022339,0.030223391,12,0.237387737
doc9067,0.030223391,0.028678306,0.030223389,0.030223391,0.029715764,0.022286823,0.03022339,0.030223391,6,0.243619505
doc8553,0.030223391,0.028678306,0.159001312,0.030223391,0.156330753,0.022286823,0.03022339,0.064388962,11,0.249186252
doc13535,0.030223391,0.028678306,0.12220762,0.030223391,0.029715764,0.022286823,0.03022339,0.030223391,2,0.447649183
doc6714,0.030223391,0.028678306,0.030223389,0.030223391,0.029715764,0.034883722,0.03022339,0.030223391,14,0.554685975
doc963,0.032851511,0,0,0,0,0,0,0,12,0.064582958
doc11050,0.032851511,0,0,0.039421815,0,0,0,0,6,0.096645012
doc7099,0.032851511,0,0,0,0,0,0,0,32,0.097365773
doc10691,0.032851511,0.028678306,0,0,0,0,0,0,7,0.284886242
doc13526,0.032851511,0,0,0,0,0,0,0,2,0.485585301
doc4073,0.032851511,0,0,0,0,0,0,0,13,0.510088805
doc10759,0.035479632,0.234413964,0.03547963,0.03547963,0.034883721,0.044573642,0.035479632,0.035479634,7,0.199022045
doc3782,0.040735873,0.038653367,0.040735873,0.040735873,0.040051679,0.030038759,0.186596584,0.040735874,18,0.066790686
doc4014,0.040735873,0.038653367,0.040735873,0.040735873,0.040051679,0.030038759,0.186596584,0.040735874,17,0.089378438
doc9954,0.040735873,0.038653367,0.040735873,0.040735873,0.040051679,0.030038759,0.040735874,0.040735874,14,0.101681292
doc7232,0.040735873,0.038653367,0.040735873,0.040735873,0.040051679,0.030038759,0.040735874,0.040735874,11,0.103721488
doc4885,0.040735873,0.038653367,0.040735873,0.040735873,0.361757105,0.030038759,0.040735874,0.040735874,16,0.115270798
doc605,0.040735873,0.038653367,0.040735873,0.080157687,0.040051679,0.030038759,0.040735874,0.040735874,3,0.131077752
doc5342,0.040735873,0.048628428,0.040735873,0.040735873,0.040051679,0.030038759,0.040735874,0.040735874,4,0.131319865
doc703,0.040735873,0.038653367,0.040735873,0.040735873,0.040051679,0.030038759,0.040735874,0.040735874,2,0.14467815
doc5235,0.040735873,0.038653367,0.040735873,0.040735873,0.040051679,0.030038759,0.040735874,0.040735874,16,0.170565221
doc8778,0.040735873,0.27680798,0.040735873,0.040735873,0.040051679,0.030038759,0.040735874,0.040735874,4,0.210611326
doc5520,0.040735873,0.038653367,0.040735873,0.040735873,0.361757105,0.030038759,0.040735874,0.040735874,11,0.22215448
doc2505,0.040735873,0.038653367,0.169513796,0.040735873,0.166666668,0.030038759,0.040735874,0.040735874,27,0.224071202
doc2928,0.040735873,0.038653367,0.132720104,0.040735873,0.040051679,0.072674417,0.040735874,0.074901445,4,0.229509243
doc9045,0.040735873,0.038653367,0.040735873,0.040735873,0.040051679,0.030038759,0.040735874,0.040735874,12,0.240169046
doc185,0.040735873,0.088528681,0.040735873,0.040735873,0.040051679,0.030038759,0.040735874,0.074901445,12,0.25555909
doc3235,0.040735873,0.038653367,0.040735873,0.040735873,0.063307491,0.030038759,0.070959265,0.040735874,25,0.294746425
doc2013,0.040735873,0.038653367,0.040735873,0.040735873,0.040051679,0.030038759,0.040735874,0.040735874,3,0.298811959
doc5489,0.040735873,0.038653367,0.040735873,0.040735873,0.040051679,0.030038759,0.040735874,0.040735874,3,0.430225015
doc9603,0.044678056,0.042394016,0.044678057,0.044678054,0.043927649,0.032945735,0.044678055,0.044678055,31,0.032854434
doc12315,0.044678056,0.042394016,0.044678057,0.044678054,0.365633075,0.085271317,0.044678055,0.044678055,16,0.055612835
doc10737,0.044678056,0.042394016,0.044678057,0.044678054,0.043927649,0.085271317,0.044678055,0.044678055,14,0.067068346
doc4865,0.044678056,0.042394016,0.044678057,0.044678054,0.043927649,0.032945735,0.044678055,0.044678055,7,0.069597347
doc3114,0.044678056,0.042394016,0.044678057,0.084099869,0.043927649,0.032945735,0.044678055,0.044678055,3,0.078508564
doc13588,0.044678056,0.042394016,0.044678057,0.044678054,0.056847546,0.032945735,0.044678055,0.044678055,9,0.08882472
doc10491,0.044678056,0.042394016,0.044678057,0.044678054,0.365633075,0.032945735,0.044678055,0.044678055,17,0.094914385
doc5309,0.044678056,0.042394016,0.044678057,0.044678054,0.365633075,0.085271317,0.044678055,0.044678055,32,0.098908889
doc2894,0.044678056,0.125935162,0.044678057,0.044678054,0.043927649,0.231589146,0.044678055,0.044678055,13,0.099828008
doc4864,0.044678056,0.125935162,0.044678057,0.044678054,0.043927649,0.032945735,0.044678055,0.044678055,6,0.124775911
doc5183,0.044678056,0.042394016,0.044678057,0.044678054,0.043927649,0.032945735,0.044678055,0.044678055,12,0.13425334
doc1947,0.044678056,0.042394016,0.044678057,0.044678054,0.043927649,0.032945735,0.044678055,0.044678055,3,0.160635203
doc5684,0.044678056,0.042394016,0.044678057,0.044678054,0.043927649,0.032945735,0.044678055,0.044678055,28,0.177686087
doc9180,0.044678056,0.042394016,0.044678057,0.044678054,0.365633075,0.032945735,0.044678055,0.044678055,10,0.185600904
doc7227,0.044678056,0.158354117,0.044678057,0.044678054,0.043927649,0.032945735,0.044678055,0.139290407,9,0.216216171
doc12256,0.044678056,0.042394016,0.044678057,0.044678054,0.365633075,0.032945735,0.044678055,0.044678055,4,0.231038529
doc3792,0.044678056,0.042394016,0.044678057,0.044678054,0.054263567,0.032945735,0.044678055,0.044678055,8,0.255249873
doc1564,0.044678056,0.042394016,0.044678057,0.044678054,0.056847546,0.032945735,0.044678055,0.044678055,6,0.269515728
doc3449,0.044678056,0.316708234,0.044678057,0.044678054,0.382428942,0.032945735,0.044678055,0.044678055,29,0.289761293
doc7077,0.044678056,0.042394016,0.044678057,0.044678054,0.043927649,0.032945735,0.044678055,0.044678055,13,0.3024478
doc4510,0.044678056,0.042394016,0.044678057,0.044678054,0.043927649,0.032945735,0.044678055,0.044678055,3,0.443978878
doc6803,0.044678056,0.042394016,0.074901446,0.044678054,0.043927649,0.032945735,0.190538764,0.044678055,6,0.474342855
doc1439,0.047306177,0.028678306,0.030223389,0.047306175,0.046511631,0.022286823,0.03022339,0.030223391,6,0.213061075
doc7228,0.048620237,0.046134665,0.048620234,0.048620236,0.047803619,0.035852714,0.048620237,0.127463863,3,0.172758947
doc1146,0.048620237,0.129675811,0.048620234,0.048620236,0.047803619,0.035852714,0.048620237,0.048620238,12,0.200083755
doc4199,0.048620237,0.046134665,0.048620234,0.048620236,0.047803619,0.035852714,0.048620237,0.048620238,4,0.292826474
doc10151,0.049934297,0.047381546,0.049934297,0.049934297,0.049095606,0.036821706,0.195795006,0.049934298,15,0.151128311
doc10935,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,11,0.043007079
doc962,0.057818659,0.076059853,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,15,0.061093564
doc2504,0.057818659,0.054862845,0.057818661,0.05781866,0.378552972,0.042635658,0.05781866,0.057818658,23,0.079597103
doc7537,0.057818659,0.067331673,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,33,0.09546453
doc2159,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,8,0.108756119
doc11558,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.428294573,0.05781866,0.057818658,30,0.111020366
doc11869,0.057818659,0.054862845,0.08804205,0.05781866,0.056847546,0.042635658,0.203679369,0.09198423,20,0.119777154
doc425,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,19,0.120189962
doc8626,0.057818659,0.054862845,0.080157689,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,27,0.133777766
doc8004,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,20,0.141937212
doc7774,0.057818659,0.054862845,0.057818661,0.097240475,0.056847546,0.042635658,0.05781866,0.057818658,20,0.145068576
doc7547,0.057818659,0,0,0.024967148,0.083979328,0,0.178712221,0,25,0.146968163
doc5781,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,26,0.150014713
doc8735,0.057818659,0.108478803,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.086727989,17,0.158820689
doc355,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,24,0.160595921
doc8933,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.101182655,0.057818658,14,0.172028183
doc11703,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,6,0.173203405
doc11172,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,6,0.184823335
doc2385,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,19,0.187981928
doc4345,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.236530881,0.057818658,16,0.197733337
doc1863,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,8,0.198272934
doc5616,0.057818659,0.054862845,0.073587386,0.094612353,0.056847546,0.042635658,0.05781866,0.09198423,15,0.202606814
doc6806,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.428294573,0.05781866,0.057818658,3,0.209467946
doc1166,0.057818659,0.054862845,0.057818658,0.057818657,0.065891473,0.042635658,0.05781866,0.057818661,28,0.20973325
doc9259,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,10,0.218232554
doc7877,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.382391591,0.057818658,12,0.218275969
doc5463,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,8,0.219908887
doc7105,0.057818659,0,0,0.024967148,0,0,0,0,14,0.229794517
doc9039,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,23,0.238721504
doc2252,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,13,0.246424253
doc4309,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,10,0.247152394
doc1282,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,6,0.24977513
doc3828,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,11,0.275134625
doc10591,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,16,0.278067348
doc7260,0.057818659,0.054862845,0.057818661,0.05781866,0.069767443,0.042635658,0.05781866,0.057818658,15,0.288628635
doc10028,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.236530881,0.057818658,15,0.290467432
doc10748,0.057818659,0.054862845,0.057818658,0.057818657,0.056847546,0.042635658,0.05781866,0.057818661,25,0.412864306
doc1609,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.203679369,0.057818658,4,0.416899115
doc7582,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.101182655,0.057818658,12,0.440674223
doc694,0.057818659,0.054862845,0.057818661,0.05781866,0.056847546,0.042635658,0.05781866,0.057818658,4,0.481365242
doc2601,0.057818659,0.054862845,0.202365309,0.05781866,0.183462535,0.042635658,0.05781866,0.057818658,31,0.54138671
doc1475,0.061760842,0,0,0,0,0,0,0,3,0.10001394
doc8979,0.061760842,0,0,0,0.321705426,0,0,0,32,0.135031987
doc6054,0.061760842,0,0,0,0,0,0,0,7,0.181532967
doc3019,0.061760842,0,0,0,0,0,0,0,11,0.212549643
doc4343,0.061760842,0,0,0,0,0,0,0,11,0.212688261
doc5236,0.061760842,0,0,0,0,0,0,0,3,0.216568515
doc2094,0.061760842,0,0,0,0,0,0,0,2,0.220773909
doc9122,0.061760842,0,0,0,0,0,0,0,8,0.255238522
doc12611,0.061760842,0,0,0,0.083979328,0,0,0,7,0.281052874
doc10452,0.061760842,0,0,0,0,0,0,0,6,0.341314388
doc1775,0.061760842,0,0,0,0,0,0,0,2,0.368346988
doc1261,0.061760842,0,0,0.036793693,0,0,0,0,2,0.375621335
doc9671,0.061760842,0,0,0,0,0,0,0,5,0.397403133
doc3679,0.061760842,0.056109726,0,0,0,0,0,0,2,0.410682352
doc10922,0.061760842,0,0,0,0,0,0,0,6,0.420980331
doc1247,0.061760842,0,0,0,0,0,0,0,4,0.432371321
doc2730,0.061760842,0,0,0,0,0,0,0,5,0.446089672
doc6067,0.061760842,0.024937657,0,0,0,0,0,0,2,0.449298258
doc7628,0.061760842,0,0,0,0,0,0,0,4,0.47400169
doc889,0.061760842,0,0,0,0,0,0,0,3,0.48133468
doc888,0.061760842,0,0,0,0,0,0,0,2,0.485818418
doc2483,0.061760842,0.024937657,0,0,0,0,0,0,3,0.501575217
doc11995,0.061760842,0,0,0,0,0,0,0,2,0.502033173
doc8310,0.061760842,0,0,0,0,0,0,0,9,0.545185096
doc11752,0.061760842,0,0,0,0,0,0,0,2,0.546519036
doc926,0.061760842,0,0,0,0,0,0,0,15,0.557099645
doc13260,0.061760842,0,0,0.036793693,0,0,0,0,2,0.605474127
doc8387,0.061760842,0,0,0,0,0,0,0,7,0.653812538
doc1829,0.061760842,0,0,0,0,0,0,0,2,0.676097197
doc1994,0.061760842,0,0,0,0,0,0,0,4,0.70650383
doc5032,0.067017083,0.063591024,0.067017085,0.067017084,0.094315246,0.049418605,0.067017082,0.067017082,19,0.074471951
doc1060,0.067017083,0.063591024,0.235216821,0.067017084,0.065891473,0.049418605,0.067017082,0.067017082,5,0.172497151
doc7910,0.070959264,0.067331673,0.070959265,0.070959266,0.069767443,0.066860465,0.070959265,0.070959262,27,0.024283627
doc5926,0.076215505,0.072319204,0,0,0,0,0,0,10,0.117522546
doc9537,0.076215505,0.072319204,0,0,0,0,0,0,6,0.125675401
doc10549,0.076215505,0.072319204,0.076215506,0.076215505,0.0749354,0.05620155,0.076215507,0.076215505,7,0.16257838
doc8818,0.076215505,0.684538658,0,0,0,0,0,0,3,0.163591353
doc9766,0.076215505,0.174563595,0,0,0,0,0,0,9,0.187943773
doc8326,0.076215505,0.072319204,0,0,0,0,0,0,2,0.18929204
doc6104,0.076215505,0.072319204,0,0,0,0,0,0,10,0.190538675
doc4323,0.076215505,0.072319204,0,0,0,0,0,0,5,0.195158917
doc8567,0.076215505,0.072319204,0,0,0,0,0,0,2,0.210996724
doc2315,0.076215505,0.072319204,0,0,0,0,0,0,5,0.21570086
doc5259,0.076215505,0.072319204,0,0,0,0,0,0,8,0.236221665
doc2725,0.076215505,0.072319204,0,0,0,0,0,0,7,0.24080086
doc4906,0.076215505,0.072319204,0,0,0,0,0,0,4,0.243935155
doc8474,0.076215505,0.072319204,0,0,0,0,0,0,9,0.251254401
doc10722,0.076215505,0.072319204,0,0,0,0,0,0,5,0.267757767
doc3989,0.076215505,0.072319204,0,0,0,0,0,0,8,0.279425864
doc9146,0.076215505,0.072319204,0,0,0,0,0,0,2,0.289228226
doc1063,0.076215505,0.072319204,0,0,0,0,0,0,12,0.294684891
doc9761,0.076215505,0.684538658,0,0,0,0,0,0,8,0.320284172
doc1409,0.076215505,0.072319204,0,0,0,0,0,0.028909331,12,0.320889353
doc13200,0.076215505,0.072319204,0,0,0,0,0,0,3,0.323309814
doc621,0.076215505,0.072319204,0,0,0,0.014534883,0,0,12,0.32530844
doc4456,0.076215505,0.072319204,0,0,0,0,0,0,11,0.327517829
doc2421,0.076215505,0.113466339,0,0,0,0,0,0,3,0.338892495
doc8603,0.076215505,0.072319204,0,0,0,0,0,0,5,0.341825501
doc8508,0.076215505,0.072319204,0,0,0,0,0,0,8,0.351952114
doc11260,0.076215505,0.072319204,0,0,0,0,0,0,6,0.370712462
doc9220,0.076215505,0.684538658,0,0,0,0,0,0,2,0.374469236
doc8662,0.076215505,0.072319204,0,0,0,0,0,0,2,0.379006934
doc8227,0.076215505,0.684538658,0,0,0,0,0,0,17,0.387052625
doc5507,0.076215505,0.10099751,0,0,0,0,0,0,7,0.39794767
doc4691,0.076215505,0.072319204,0,0,0,0,0,0,3,0.406657458
doc8551,0.076215505,0.072319204,0,0,0,0,0,0,7,0.412851784
doc12774,0.076215505,0.072319204,0,0,0,0,0,0,3,0.421688418
doc4256,0.076215505,0.072319204,0,0,0,0,0,0,4,0.422304456
doc4324,0.076215505,0.072319204,0,0,0,0,0,0,2,0.42868867
doc2757,0.076215505,0.072319204,0,0,0,0,0,0,19,0.430013326
doc12823,0.076215505,0.773067334,0,0,0,0,0,0,14,0.431761073
doc13101,0.076215505,0.072319204,0,0,0,0,0,0,3,0.433835969
doc4110,0.076215505,0.072319204,0,0,0,0,0,0,7,0.437004741
doc3893,0.076215505,0.072319204,0,0,0,0,0,0,3,0.437606969
doc7277,0.076215505,0.072319204,0,0,0,0,0,0,3,0.445428157
doc5502,0.076215505,0.072319204,0,0,0,0,0,0,5,0.459409306
doc5693,0.076215505,0.087281795,0,0,0,0,0,0,14,0.479909315
doc10168,0.076215505,0.072319204,0,0,0,0,0,0,2,0.48329131
doc9765,0.076215505,0.684538658,0,0,0,0,0,0,4,0.494085809
doc12352,0.076215505,0.173316708,0,0,0,0,0,0,7,0.499025814
doc12266,0.076215505,0.072319204,0,0,0.019379846,0,0,0,15,0.509704568
doc5192,0.076215505,0.072319204,0,0,0,0,0,0,28,0.531790973
doc437,0.076215505,0.072319204,0,0,0,0,0,0,5,0.595729975
doc6282,0.076215505,0.072319204,0,0,0,0,0,0,2,0.599362705
doc11119,0.076215505,0.072319204,0,0,0,0,0,0,15,0.627317363
doc361,0.076215505,0.684538658,0,0,0,0,0,0,14,0.744757737
doc6421,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.110465115,0.078843628,0.078843626,28,0.058170707
doc4983,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.443798449,0.078843628,0.078843626,17,0.104475863
doc1746,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,8,0.117583144
doc6786,0.078843628,0.12468828,0.078843626,0.078843627,0.077519379,0.058139534,0.257555849,0.078843626,5,0.194880803
doc7478,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.078488372,0.078843628,0.078843626,9,0.204220341
doc1373,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,7,0.229473019
doc2564,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,4,0.251080223
doc12605,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,9,0.271905259
doc11416,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.443798449,0.078843628,0.078843626,29,0.275963666
doc4855,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,4,0.27766406
doc5494,0.078843628,0.074812966,0.078843626,0.078843627,0.161498707,0.058139534,0.078843628,0.078843626,12,0.293458845
doc3391,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,10,0.298906434
doc3486,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.065891473,0.078843628,0.078843626,10,0.30524354
doc1116,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,7,0.32026906
doc12448,0.078843628,0.083541145,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,2,0.353955625
doc2578,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,2,0.355336551
doc9800,0.078843628,0.087281795,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,3,0.407872386
doc3417,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,7,0.409887593
doc10571,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,13,0.423988179
doc8505,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,4,0.424336468
doc12759,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,5,0.442324697
doc13509,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,3,0.448190995
doc2980,0.078843628,0.074812966,0.078843626,0.078843627,0.399224805,0.058139534,0.078843628,0.078843626,2,0.449636834
doc3136,0.078843628,0.074812966,0.078843626,0.078843627,0.399224805,0.058139534,0.078843628,0.078843626,5,0.455695059
doc12826,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,5,0.458272832
doc354,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,3,0.477309475
doc13130,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,6,0.484438898
doc13129,0.078843628,0.074812966,0.078843626,0.088042051,0.399224805,0.058139534,0.078843628,0.078843626,5,0.488619971
doc6967,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.069767441,0.078843628,0.078843626,9,0.496804594
doc5004,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,3,0.497132693
doc11073,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,4,0.508903262
doc13016,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,2,0.519686248
doc5002,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,3,0.524259679
doc2682,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.070736433,0.078843628,0.078843626,5,0.524261018
doc5003,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,2,0.54985432
doc12764,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,4,0.55357242
doc6573,0.078843628,0.074812966,0.078843626,0.078843627,0.087855298,0.058139534,0.078843628,0.078843626,2,0.556236308
doc13224,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,5,0.565942465
doc2973,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.268410852,0.078843628,0.078843626,7,0.576051077
doc13310,0.078843628,0.074812966,0.078843626,0.078843627,0.077519379,0.058139534,0.078843628,0.078843626,5,0.583769281
doc2509,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.062984497,0.085413929,0.085413929,2,0.122240333
doc10867,0.085413929,0.180798006,0.08541393,0.085413929,0.083979328,0.062984497,0.085413929,0.085413929,2,0.136776953
doc2782,0.085413929,0.149625938,0.08541393,0.085413929,0.083979328,0.062984497,0.085413929,0.085413929,3,0.178183844
doc1057,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.448643412,0.085413929,0.085413929,7,0.2001394
doc9788,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.062984497,0.231274639,0.1195795,20,0.204516043
doc12866,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.062984497,0.085413929,0.085413929,6,0.212625466
doc7562,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.062984497,0.085413929,0.085413929,4,0.220109575
doc7046,0.085413929,0.182044887,0.08541393,0.085413929,0.167958656,0.062984497,0.085413929,0.085413929,4,0.227149154
doc7439,0.085413929,0.081047383,0.08541393,0.085413929,0.096899225,0.062984497,0.085413929,0.085413929,9,0.228548474
doc12853,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.062984497,0.085413929,0.085413929,19,0.237963435
doc7637,0.085413929,0.195760603,0.08541393,0.085413929,0.083979328,0.062984497,0.085413929,0.085413929,8,0.239576822
doc901,0.085413929,0,0,0,0,0,0,0,4,0.249751499
doc2333,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.062984497,0.231274639,0.085413929,29,0.251958501
doc6074,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.062984497,0.085413929,0.085413929,2,0.265440531
doc9487,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.448643412,0.085413929,0.085413929,2,0.268594372
doc11562,0.085413929,0.193266835,0.08541393,0.085413929,0.083979328,0.062984497,0.085413929,0.085413929,4,0.268736264
doc9942,0.085413929,0.149625938,0.08541393,0.085413929,0.083979328,0.062984497,0.085413929,0.085413929,3,0.27222091
doc4322,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.062984497,0.085413929,0.085413929,4,0.274362586
doc10409,0.085413929,0,0,0,0,0,0,0,3,0.279611135
doc6244,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.062984497,0.085413929,0.085413929,4,0.319327514
doc3132,0.085413929,0.081047383,0.08541393,0.085413929,0.405684754,0.062984497,0.085413929,0.085413929,13,0.322077668
doc12274,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.062984497,0.085413929,0.085413929,17,0.326655188
doc7663,0.085413929,0.081047383,0.08541393,0.085413929,0.405684754,0.062984497,0.085413929,0.085413929,5,0.332562067
doc9134,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.500968993,0.085413929,0.085413929,8,0.337510256
doc9555,0.085413929,0.081047383,0.08541393,0.085413929,0.100775195,0.070736436,0.085413929,0.102496716,2,0.338954759
doc9136,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.500968993,0.085413929,0.085413929,6,0.344517709
doc8962,0.085413929,0.081047383,0.08541393,0.085413929,0.405684754,0.062984497,0.26412615,0.085413929,11,0.365395161
doc1043,0.085413929,0.081047383,0.08541393,0.085413929,0.083979328,0.062984497,0.231274639,0.085413929,9,0.410933402
doc2476,0.085413929,0.117206982,0.08541393,0.085413929,0.083979328,0.448643412,0.085413929,0.085413929,7,0.456098615
